"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
413424070,1501098769,18973702,73542401,66,131,2,0,0,"XING NING 20","BLAF5",70,123,13,14,5,50,"Q H D",518272
211180430,1501098791,28467496,11434728,2429,0,511,0,0,"SOPHIA MARIA","DC9849",70,90,10,4,21,10,"BUDAPEST",505280
273399340,1501098654,41357034,19809914,537,0,168,5,9255141,"NORTHERN WAVE","UAQY",90,24,61,4,14,0,"",240418
367006040,1501098806,17690582,-54428325,95,66,511,0,1069168,"COMMANDER","WCY6477",52,0,0,0,0,55,"HOUMA,LA.",851451
244690425,1501098325,31769620,3328410,2057,0,301,5,0,"POSEIDON","PG6858",37,28,4,2,3,13,"FLUESSEN",440960
457302000,1501098638,785937,62235987,0,0,511,0,0,"JOLLY RAYNA","JVEJ6",53,0,0,0,0,0,"",
413409860,1501098728,18628155,73528552,6,69,0,0,0,"ZHOUANQING5","0000000",54,15,5,2,2,0,"",
374832000,1501098778,33615251,10766839,590,136,56,0,9767479,"MG EXPLORER","HPEZ",70,201,28,18,17,75,"RIGA",515200
412044870,1501098773,18781913,73097012,0,0,511,0,0,"HANG TUO 1006","",52,7,24,3,5,71,"NANJING",367872
413469000,1501098806,18853808,72895387,1093,79,108,0,888888888,"HUAXIA188","BVYE7",70,0,0,0,0,35,"ZHOUSHAN",515008
259353000,1501098776,42379594,14193253,2992,0,213,5,9334753,"BORIS","LNMS",52,20,20,7,7,0,"CH 11/ 16/ 71",240418
230234000,1501098719,36134673,12890335,3347,0,128,5,7636341,"TELEPAATTI","OF3100",33,25,18,4,4,26,"HOUTSKAR",512640
259528000,1501098749,37417788,3397957,2827,0,331,5,5344695,"ASPER MALENE","LJDW",79,30,8,4,4,45,"REMOEY",377472
235000322,1501098809,32997518,-872097,2717,0,89,0,0,"WILLIAM WALLACE","ZQPK2",53,10,5,3,3,15,"NEWCASTLE",511262
563373000,1501098766,33370107,7799500,3157,0,108,5,8202355,"ARABIAN BREEZE","S6FW",70,31,133,18,10,66,"SEMMA",513344
338206398,1501098743,22721647,-73497849,3600,0,511,0,0,"ROSIE","",0,0,0,0,0,0,"",
271000426,1501098806,21604976,-3233369,2437,124,247,0,8501464,"ULUSOY 5","TCUV",71,111,54,5,17,59,"MOT_TM_MOT",513325
367187770,1501098683,24349706,-44423760,1694,253,511,0,0,"MARIAN HEISKELL","WDD7538",60,0,0,0,0,0,"",1596
367759510,1501098771,24457749,-44401365,1372,1,511,0,0,"CIRCLE LINE BRONX","WDJ2555",60,17,33,5,6,0,"",1596
239634000,1501098789,22775369,14040873,0,8,511,0,9020405,"ALEXANTER 5","SV 7230",52,10,28,3,8,55,"PIRAEUS",210304
211492710,1501098783,30684261,1644543,0,0,511,15,0,"PROCYON","DIEC2",99,10,2,2,2,2,"BREST / F",0
257356320,1501098308,42591084,15617009,444,0,511,0,0,"VIKAFISK","LM6936",30,3,7,2,2,0,"",
351885000,1501098657,21286401,83858524,3183,0,45,1,9712333,"GOLDEN ORION","3FEW",82,97,24,6,15,65,"JP KWS KK1",509184
470997000,1501098802,26123918,4219527,594,0,291,0,0,"CODE 8","A6E3172",37,4,40,6,2,0,"",1596
412001010,1501098796,13845735,68081496,2933,61,279,0,0,"LE WEN 318","0",70,3,57,11,6,42,"UANG ZHOU",0
257426920,1501098696,39943002,7574173,2519,1,511,0,0,"OEYAN","LM8590",30,4,7,2,2,0,"",
533130402,1501098529,732002,62251473,2112,0,251,1,9657935,"JAYA MAJESTIC","9WNJ8",39,16,62,8,11,52,"SINGAPORE PWBG",485824
224113720,1501098778,24012486,1321939,2620,15,511,0,0,"HERMANOS CAPARROS","EA4509",30,10,10,2,4,25,"PESCA",498078
413850325,1501098653,13855461,68071634,926,1,92,0,0,"ZHONG DA 22","YYYY",70,2,58,9,7,40,"HK",0
211592740,1501098694,32113810,5144540,2564,0,359,5,8650382,"LEV TAIFUN","DDKM2",90,19,20,2,6,20,"BREMERHAVEN",496832
209541000,1501098716,18954418,72864621,0,0,123,1,9437218,"WARNOW  PERCH","5BFL4",70,126,13,11,11,0,"CNSHA HRDD",1596
212602000,1501098757,11476207,-57626693,1689,1,354,1,9177961,"UBC BREMEN","P3ZA7",70,0,154,15,11,90,"VERACRUZ",504896
303210000,1501098775,5620516,-47931036,2501,0,245,5,9316139,"PATRIOT","WAIU",70,46,154,0,32,102,"PA MAO",512960
563025030,1501097709,777068,62253906,3179,1,511,0,0,"SC4561Z","",53,0,0,0,0,0,"",
258490000,1501098697,35465041,6140274,76,0,511,0,0,"ARENA","",0,0,0,0,0,0,"",
636015607,1501098758,-17928300,18614019,2515,0,20,5,9475703,"MSC AMBITION","D5BU6",74,141,225,19,29,134,"DURBAN",511454
235098686,1501098697,26458582,5899592,2990,0,511,0,0,"TIGER","",0,0,0,0,0,0,"",
538003541,1501098697,16684680,-49444720,2070,0,269,5,9490741,"GILLINGHAM","V7RM5",70,160,30,19,13,98,"USTPA",498688
232153000,1501098746,35332796,-1782397,2196,3,297,1,9282493,"BRITISH CORMORANT","MGRX2",80,208,43,24,20,132,"FLOTTA ANCHORAGE",512832
244750327,1501098759,28558441,4554965,0,0,511,15,0,"ENTERPRISE","PE4250",79,100,10,5,5,3,"LOSPLAATS",316800
219620000,1501098687,32158800,5109110,3210,0,321,5,9632129,"MAREN MAERSK","OWTG2",70,146,253,30,30,145,"GB-FELIXSTOWE",516224
235111246,1501098810,30850430,1254860,426,173,44,0,9706889,"CMACGM VASCO DE GAMA","2INN8",71,172,227,21,33,132,"FRDKK - DEHAM",514910
230957000,1501098689,36184257,15332239,2121,0,23,5,9267560,"SUULA","OJKZ",80,111,29,14,8,65,"FISKV",512512
257026640,1501098771,41165172,8674614,1754,0,511,0,0,"HAVSKOY II","",0,0,0,0,0,0,"",
257457920,1501098777,42676891,17102811,3222,14,511,0,0,"HAVSJY","",0,0,0,0,0,0,"",
244260938,1501098808,30799122,1920213,3600,0,511,15,0,"SEA BREEZE","PC5011",0,10,10,3,3,0,"",1596
310079000,1501098799,25971658,3968250,1,0,66,8,0,"TAOUEY","ZCAY9",0,40,18,6,5,40,"SAINT.TROPEZ",492096
257708500,1501098769,37419650,3335864,3001,0,511,0,0,"GAMLE KVALSTEIN","LHVE",99,19,6,3,4,35,"EXERCISE",291584
235114955,1501098588,30366634,-2039520,3149,0,511,0,0,"RNLI LIFEBOAT D-805","",0,0,0,0,0,0,"",
257222400,1501098757,39295749,7337624,2478,0,17,5,8211899,"ANDAL","LMGJ",60,37,37,8,6,34,"BRONNOYSUND",189248
226010020,1501098809,29316457,1376515,0,0,511,15,0,"ONYX","",99,44,10,5,5,0,"",1596
258538000,1501098697,35838500,6147000,2680,0,77,5,9386811,"ELEKTRON","LADO",90,20,67,12,6,46,"DRAMMEN",240418
238017602,1501098801,27217376,11393244,1517,0,511,0,0,"PRILJEVO","",70,0,0,0,0,9,"VUKOVAR",1596
235080975,1501098387,25961216,3971972,241,1,57,1,0,"ALIX","2DPM9",36,26,2,1,5,45,"MONACO",504512
273384030,1501098804,30846906,2378232,194,89,20,0,9077575,"KAPITAN YAKOVLEV","UBDO2",70,72,26,16,2,72,"ANTWERPEN",512960
257206640,1501098676,42074545,11988759,2704,0,511,0,0,"SJAAVIKNES","LK3479",30,3,9,2,2,0,"",
366915390,1501098806,22665537,-73380184,1626,0,511,0,0,"PEDRO PT","WDB5945",31,0,0,0,0,17,"US <>BAYBRIDGE",488768
211512320,1501098807,32125469,5988185,0,0,511,0,1051264,"LOUISIANA STAR","DC4818",69,12,44,5,7,3,"DEHAMBURG===TDX06230",0
257739800,1501098698,41530358,10843787,3514,0,511,0,0,"SLC-01","LG9183",33,12,24,6,6,0,"",
244670459,1501098798,31088880,2795988,3600,0,511,0,0,"TOVA","PE6373",79,123,12,7,5,0,"",1596
258340000,1501097976,36950492,3000879,2763,0,273,5,7503594,"SVEAFJORD","LCNI",70,10,49,3,8,38,"FLOROE",513088
563267000,1501098467,753530,62271661,2505,0,30,5,9628336,"KOTA APL","9V7667",70,196,70,8,24,119,"WBGA",513024
538004197,1501098693,778909,62205868,1722,0,317,5,7382720,"HILLI EPISEYO","V7VR8",80,50,10,5,4,0,"",1596
413157000,1501098693,17919821,73333292,2234,2,332,1,9473389,"XIN AN YANG","BPAF",80,276,54,35,25,110,"ZHS",496512
244020401,1501098800,31150020,2690562,3600,0,511,0,0,"D.G. HARMSEN","PC4115",37,27,0,0,7,25,"ROTTERDAM",443264
257267400,1501098791,37327425,3910028,1643,121,160,0,6820919,"GOMA","LAIA",60,25,25,5,5,0,"SAEBOE<>LEKNES",0
244730347,1501098809,31551586,3656054,3053,0,511,0,0,"SJORS B","PD4666",79,53,10,5,2,26,"",1596
205770710,1501098585,30739917,2648931,3600,0,511,1,0,"CHANI","OR7707",37,6,6,1,3,10,"ANTWERPEN",323584
677043400,1501098805,18978768,19252180,1355,107,511,0,7607429,"BARHOM II","5IM534",70,68,15,3,16,0,"P0RT SAID",513438
257655700,1501098692,38063294,6239530,678,0,511,0,0,"TELEMETRON","",0,0,0,0,0,0,"",
261010910,1501098695,32712307,11130356,0,0,511,1,0,"HYDROGRAF 10","SPG2265",90,7,11,2,2,22,"GDYNIA",1596
257665800,1501098676,38056175,4705496,3541,0,511,0,0,"SANDVAER","",0,0,0,0,0,0,"",
273435580,1501098770,37229783,-4106105,2633,0,116,5,9120293,"KAPITAN SULIMOV","UIPH",30,0,0,0,0,60,"",488000
525005199,1501098743,-4315157,67631055,1966,0,511,2,9687801,"AKRA 60","JZCQ",89,36,12,6,6,28,"SURABAYA",512192
257301140,1501098517,42659882,15231246,1225,0,511,0,0,"VAAROEY","",0,0,0,0,0,0,"",
413468760,1501098522,22592617,72900902,1987,1,271,1,9618422,"FENG HAI 27","BYFX",80,86,26,12,5,52,"YANTAI",351232
244700944,1501098455,31444379,3138625,3600,0,511,0,0,"AVANTI","PD4293",69,14,20,4,1,14,"AMSTESDAM..-",504832
211484674,1501098648,32115045,6020995,0,0,511,1,0,"SCHUBER 2414 <<","H630",80,8,17,2,6,2,"BS",412336
412472650,1501098784,12717887,66257259,0,0,0,0,0,"YUE_GONG_ZHUANG_9","9425",32,45,20,16,10,23,"9896",0
219012563,1501098776,34229197,6031366,2634,0,59,5,0,"BALDER","OXUK",52,5,5,4,1,17,"PORT SERVICE AALBORG",1596
671577000,1501098759,28114825,19189689,2498,0,511,5,8915184,"SEA BREEZE","5VDG3",70,86,20,12,6,38,"NIKOLAEV",426368
352170000,1501098697,29045441,-74057227,2785,0,231,1,9708590,"K.YOUNGHUNG","3EPT2",70,229,44,20,26,94,"CA VAN",467904
227392280,1501098698,22873692,8022263,3535,1,511,0,0,"YOUHOU TRES","",37,6,9,3,2,0,"",
413379570,1501098810,18822070,72989128,1624,1,110,0,0,"QIANG XIANG 6","BICI3",79,127,22,9,13,87,"SHANG HAI",513246
273380040,1501098804,35817780,17014510,0,0,30,0,9785433,"DIRAX","UAVD",52,14,18,5,7,49,"UST-LUGA",1596
413962198,1501098767,18825136,72886753,0,0,511,0,0,"HU CHONG HUO 0126","",72,22,6,2,3,0,"",
244790855,1501098639,31714992,3062334,1447,0,511,0,0,"CLOUD NINE","PA5349",36,13,0,3,1,0,"",
265721780,1501098616,35641590,11020314,0,0,21,5,0,"GUSTAF AF KLINT","SEBT",33,8,10,5,4,20,"BARSWEEP OPERATIONS",379904
477686200,1501098747,23429486,70659442,1900,0,292,5,9284269,"BAKER RIVER","VRMV3",70,163,27,20,12,80,"XINGANG",513152
636017131,1501098737,-3171290,6830520,1973,1,27,1,9702467,"FPU LIKOUF","D5JL4",70,229,21,22,22,0,"POINTE NOIRE",1596
244260826,1501098781,30475560,-669371,0,0,511,0,0,"JERMI","PC4601",37,5,7,2,2,0,"",0
225983161,1501098681,23389280,923445,1934,0,511,0,0,"BRIOS","",0,0,0,0,0,0,"",
339300930,1501098747,13383440,68520558,3266,1,134,1,7346934,"REX FORTUNE","6YSL9",60,22,108,5,14,55,"HONG KONG",418560
413902715,1501098726,13856637,68065521,3207,0,320,0,0,"YUEZHU289","0000",70,3,47,8,8,0,"",
258159750,1501098519,35538401,6445903,2082,0,511,0,0,"FIRSTLADY","LI7476",36,7,5,4,0,0,"",
413994657,1501098626,19175020,72064369,2869,30,286,0,0,"WANQIANGSHENG968","0",70,54,12,6,5,0,"",0
258266500,1501098774,35946396,6438534,2580,0,24,5,9473494,"TIDEVIND","LDHI",40,11,13,4,4,9,"AKER BRYGGE-FORNEBU",67584
338174203,1501098698,27783260,-74422798,818,0,511,0,0,"REBEL","",37,11,11,3,3,0,"",
257201540,1501098592,42514639,17457831,2876,0,511,0,0,"ERLEND","LK7119",30,3,7,2,2,0,"",
257313740,1501098678,42381393,17836122,0,0,511,0,0,"BJORKAASBUEN","LG4904",30,3,7,2,2,0,"",
230087100,1501098658,35933318,14132482,0,0,511,0,0,"QUEST","OH5817",37,11,0,3,0,0,"",
205465690,1501098802,30758430,2606479,0,0,511,0,0,"OSLO","OT4656",80,66,0,11,0,4,"NLRTM0211CDOCKX09890",499840
235034485,1501098807,30867492,221121,1840,0,511,0,5201271,"PRINCESS POCAHONTAS","MLDW6",79,16,18,3,4,50,"WEST SREET PIER",423390
304374000,1501098717,32102390,5962560,3566,1,356,5,9328637,"FREDERIK","V2HB4",71,15,140,5,20,80,"HAMBURG",508800
367185000,1501098701,23564150,-45951576,2598,0,24,5,7226897,"ANTARES","NPEJ",70,49,241,10,22,100,"BALTIMORE",1596
374220000,1501098777,42410711,14160281,3552,0,227,5,9786231,"SM OSPREY","3ECA6",82,147,36,7,25,86,"NORWAY",513280
257039740,1501098751,42354033,13371115,2229,0,511,0,0,"KNUT M","LK5088",30,4,10,3,3,0,"",
271000696,1501098807,25968500,4329640,2300,132,229,0,8912455,"CORNELIUS A","TCCE9",70,122,11,11,11,71,"ESBCN",510957
367061610,1501098708,24358503,-44413621,191,1,278,1,9132105,"BARNEY TURECAMO","WDC6808",57,130,26,12,12,70,"NEW YORK HARBOR",485760
636016529,1501098791,25318,-30589411,3560,1,40,0,9310290,"BULK JAPAN","D5GP4",70,203,24,18,14,73,"FAZENDINHA PS",511232
412372770,1501097016,18365236,73239382,2966,64,511,0,0,"HAI GANG 102","",52,10,31,8,3,39,"",1596
258032920,1501098531,37635514,3872801,0,0,511,5,0,"STOERKA","LE8862",3,3,8,2,2,0,"",1596
257848500,1501098727,42491655,18374800,1066,49,511,0,0,"ENJA","LG9281",30,4,7,2,2,0,"",
414728000,1501098139,18694238,73650810,990,2,239,1,9614062,"TAO LIN WAN","BPGO",80,210,34,21,21,70,"CJK D3",512448
338154608,1501098532,19268839,-48675479,3325,0,511,0,0,"HR SURVEY VESSEL","",33,0,3,0,1,0,"",
243070623,1501098429,28510576,11429064,601,0,511,0,0,"PANNONIA","HGFW",0,24,2,2,5,16,"BUDAPEST HELYI SZOLG",681216
258996480,1501098698,36078153,3054783,1244,0,511,0,0,"NEMO","",0,0,0,0,0,0,"",
244114000,1501098263,30899381,-1621953,2689,0,131,5,9115975,"LADY MATHILDE","PFWF",70,74,14,7,5,39,"TO ORDER",511296
412419420,1501098265,17977340,73346020,1265,0,281,1,412419420,"XING GUANG 6","",70,68,23,7,7,26,"ZHOUSHAN",455680
413506020,1501098192,15590442,71660502,2948,0,511,0,0,"HENGFENGYOU15","",80,40,13,5,4,0,"",
257391900,1501098436,35462650,6136606,1920,0,511,0,0,"RODE KORS BAT SANDEF","LF3402",51,0,0,0,0,15,"SANDEFJORD",1596
236352000,1501098700,16751411,-49457248,3205,0,180,5,9195420,"BBC ROMANIA","ZDHR8",70,88,10,9,4,42,"TAMPA BERTH 209",498432
412500850,1501098772,18843834,72932997,0,0,0,1,8402046,"XINHONGXIANG7","BMXY",70,60,36,7,7,30,"SHANG HAI",506944
413996911,1501098780,13853900,68146861,2536,70,511,0,0,"YUE JIAN HANG 3238","",70,53,13,8,5,0,"",
305836000,1501098795,22973259,9419103,139,107,10,0,9501681,"MILA","V2FX5",70,104,25,4,12,56,"CUXHAVEN",536960
311293000,1501098785,-17843214,18679738,1433,7,118,1,9257058,"AFRICAN FALCON","C6S2068",70,153,26,21,5,54,"DURBUN",436992
244780379,1501098631,31909400,3251700,3390,0,349,5,0,"HYDRA (PILOTS)","PCQW",50,14,7,3,3,18,"HARLINGEN",1596
244780251,1501098224,31582838,3640751,0,0,511,15,0,"DE MORGENSTER","PA3034",79,6,15,2,2,1,"VINKEVEEN",1596
257606600,1501098705,38059740,6217021,2608,0,511,0,0,"TROENDERFISK","LG2991",30,3,8,3,2,0,"",
258094920,1501098774,35517661,6484503,333,0,511,0,0,"LILLE MY II","",0,0,0,0,0,0,"",
257461920,1501098700,42380264,17833303,1273,0,511,0,0,"WIJAFISK","",0,0,0,0,0,0,"",
211442010,1501098648,32126000,5953200,320,0,273,5,8007133,"WILHELMINE","DGKW",52,6,18,6,3,42,"",671744
263624000,1501098699,22767810,-5316196,2666,0,128,5,9503512,"CASTELO DE SINES","CSYG5",52,13,17,7,5,55,"SINES",465472
412425660,1501098810,18695398,73119352,1286,106,511,0,0,"GAO XIN 1","BKTK4",70,80,16,7,7,32,"ZHOU SHAN",514944
272107700,1501098667,28166141,19185306,3600,0,511,0,0,"KPL-103","-",56,14,2,7,9,0,"",
205528990,1501098806,30755391,2620487,3600,0,511,0,0,"MTS CHOPIN","OT5289",90,85,0,5,5,32,"VLISSINGEN",492992
431002467,1501098698,21321508,83911673,522,87,511,0,10745,"ENEOS LUB","JD2834",80,25,12,4,5,54,"JP YOK OFF",578176
243071715,1501098796,28495933,11429506,3229,0,511,0,0,"EURAMA","HGQO",69,6,19,2,3,7,"BP HELYI SZOLG",515520
345110007,1501098706,11524164,-57676194,3414,1,511,5,8611673,"BAHIA DEL ESPITU ST","XCES6",79,41,46,6,9,30,"VERACRUZ MEXICO",447593
257653700,1501098776,38233604,5347655,3147,0,511,0,0,"REODOR","",0,0,0,0,0,0,"",
311039000,1501098729,21273900,83808400,2687,0,299,5,9210440,"CRYSTAL RAY","C6RI2",70,39,161,16,16,87,"JP YOK",512094
259186000,1501098807,36087470,16906970,2840,169,284,0,9650420,"VIKING SKY","LAYU7",60,43,185,17,17,67,"HELSINKI,FINLAND",514206
304053000,1501098683,35179714,9799664,1060,0,55,5,9312688,"MIA","V2GQ8",79,93,13,10,4,43,"DJURON",511040
345050041,1501098710,17736362,-54419954,3347,0,158,5,9533701,"SEACOR WARRIOR","XCVE4",90,18,69,8,9,38,"HOUMA LA",488000
412016750,1501098229,23959998,71814913,0,0,511,5,0,"JIAO GONG 63","BSVA",31,20,30,6,6,42,"SUIZHONG",506240
311000037,1501098778,36263995,3061242,2178,0,151,5,9630535,"ISLAND CROWN","C6AG6",90,16,81,12,8,57,"HANOYTANGEN",506432
477986300,1501098768,19482510,20919920,300,0,270,5,9448554,"GOLDEN ZHOUSHAN","VRHS4",70,254,38,14,31,179,"IL HAD",494144
431400966,1501098333,20754820,81271930,3524,1,107,0,0,"NO,22 KINEIMARU","JK5095",70,70,13,6,7,45,">JP SBK OFF",514324
542167110,1501097299,3261216,60195892,2681,20,511,0,8678786,"MAN YANG JUN 2","E6CU2",79,50,15,6,7,30,"PENANG",336990
413354630,1501098803,17956202,73250473,1230,91,123,0,0,"YUANDA98","0",70,40,12,7,2,35,"QINZHOU",73041
244660488,1501098792,31031399,2789974,829,50,511,0,0,"DUWACO1","PC5408",90,85,0,4,5,0,"ZWIJNDRECHT",512512
367635730,1501098738,28577461,-73436476,112,0,511,0,0,"SEQUEL","WDH6220",37,4,6,2,1,0,"",
412705760,1501098757,14700665,70844280,2416,0,294,5,0,"XIAGANGTUO23","BQKS",52,0,0,0,0,0,"XIAMEN",508495
257201800,1501098774,35848472,3203194,0,0,511,0,0,"VESUV","LG6777",31,5,10,5,5,0,"",
249863000,1501098719,36088100,15904400,800,2,73,1,9213088,"TRANSUND","9HA4407",70,122,21,8,14,61,"MUUGA",514304
241527000,1501098804,22769840,14128280,2878,0,48,0,9354985,"MEGALOCHARI VII","SVA7807",1,14,17,6,5,52,"PIRAEUS GR",475584
566775000,1501098724,-20346309,11062133,3256,1,312,5,9631395,"PACIFIC DILIGENCE","9V9505",32,26,66,14,8,71,"CAPE TOWN",510848
246322000,1501098758,31905467,3269341,3007,0,288,5,9104732,"KENNEMER","PBZQ",55,7,23,4,3,13,"SURVEY",94208
538005961,1501098764,34372741,-1124068,173,107,15,0,9703526,"OLYMPUS","V7IM4",70,12,68,12,6,44,"PETERHEAD",509312
250004253,1501098743,31108791,-4996008,3289,0,148,5,9547855,"DSG TITAN","EISD6",70,15,15,5,5,58,"CORK",813726
257223800,1501098522,40923019,8677954,2004,0,511,0,0,"MOLOKIN","",0,0,0,0,0,0,"",
257611600,1501098703,42225956,18665917,303,0,511,0,0,"VARDOJENTA","LG8151",30,3,10,2,2,0,"",
229534000,1501098488,13561016,72172110,137,0,149,5,9646895,"LA LANDRIAIS","9HA3386",70,161,19,16,14,104,"TW KHH",509342
245337000,1501097852,31585922,3651468,0,0,511,5,0,"GM6 AALTJE","PF6233",30,3,12,4,3,0,"",1596
257117240,1501098702,42360482,14176749,2327,0,511,0,0,"VARULV","LK3524",30,6,6,2,2,0,"",
257746700,1501098693,39223090,7315548,1456,0,511,0,0,"ENABLER ONE","",0,0,0,0,0,0,"",
525018371,1501098623,-4291084,67597767,2607,0,511,0,9640229,"CB.TEGAS JAYA","",60,0,0,0,0,0,"",0
319065800,1501097478,26216585,4391560,2684,1,197,1,9740677,"BELONGERS","ZGEA8",37,20,29,6,3,26,"VILLEFRANCHE",512990
211475120,1501098795,31124820,2775054,2336,0,511,0,0,"EMELIE D","DB2292",79,75,10,5,5,15,"DORPEN",0
257040600,1501098700,35604460,3180150,3160,0,270,5,6514936,"NYSAND","LJIE",70,30,18,5,4,0,"HUSOEY",509248
244770911,1501097963,31133934,3282138,2660,112,511,0,0,"FINN-LUCAS DEYMANN","PA2411",79,109,1,5,6,3,"WEIL AM RHEIN",404800
257147900,1501098713,36024423,3052774,1191,0,511,0,0,"KALSOYJENTO","LG6479",30,2,9,2,2,0,"",
413826668,1501098481,18897059,72830402,0,0,511,0,0,"XINCHANGJIANG06015","",70,90,20,10,9,0,"",
248020000,1501098670,28383271,-1263065,3136,0,86,5,9724350,"SOLA TS","9HA4480",80,205,45,8,36,128,"DONGES FRANCE",510592
367005060,1501098163,20546774,-71556733,691,0,511,0,0,"LUNA","",0,0,0,0,0,0,"",
564409000,1501098658,30764203,2606513,3285,1,229,5,9635858,"BW JAGUAR","9V2553",80,151,32,7,25,110,"FR_DON>BE_ANR",508224
235105485,1501098734,33508427,-3464598,1810,95,181,0,0,"SALLY ANN","2HPD9",52,7,16,4,4,24,"FISHFARMS",1596
205492690,1501098800,31095570,2832140,2529,0,511,0,0,"PATMOS","OT4926",90,110,0,5,6,0,"STEIN",152335
224300000,1501098796,-3093334,6839928,1520,31,511,7,9292371,"MAZAGON R","EAII",30,6,28,4,4,0,"EN ARRASTRE",652160
338211341,1501098748,23973456,-45082429,1373,0,511,0,0,"SEA FOX","",37,8,10,3,3,0,"",
538003359,1501098705,-16362339,91924128,232,0,201,1,9359569,"GAS SHURIKEN","V7QG7",0,82,18,6,12,61,"AU BRISBANE",503262
257940500,1501098702,42596876,14795447,1940,0,511,0,0,"EMMA-O","",0,0,0,0,0,0,"",
338142414,1501098718,22721274,-73497746,742,1,511,0,0,"SAUSALITO EMPRESS","WDG4191",37,0,0,0,0,0,"",0
413371270,1501098685,18835850,72967356,3444,1,278,1,0,"PU HAI 229","BPHT",70,76,12,4,12,38,"SHANG HAI",512414
366862680,1501098778,22664748,-73431973,553,1,511,0,0,"BAYCAT","WDA9210",52,0,18,0,7,20,">US SFO ANC9",169984
257071440,1501098680,41345703,9043356,1463,0,511,1,0,"ORION","LK6828",30,0,0,0,0,20,"FISHING GROUNDS",1596
642122016,1501098660,21574521,8898061,2245,0,335,1,9415404,"AL AGAILA","5AXA",80,229,45,33,17,150,"MALTA",508672
305574000,1501098135,24676042,-5257264,2242,2,335,1,9412517,"PHILEMON","V2EV6",71,138,20,8,15,84,"PTLEI",512704
311059100,1501098711,35589472,3193676,2040,0,175,5,8917895,"SC ASTREA","C6ZL8",70,110,20,12,9,55,"TANANGER",513024
257112900,1501098758,35932085,6448486,1962,0,511,0,0,"PELIKAN","LK 9713",38,4,5,3,3,0,"",
370613000,1501098788,5624486,-47942146,570,2,511,0,6930972,"GREAT CRISTOBAL","3ETM7",0,75,6,8,8,0,"",1596
257110940,1501098705,41412038,9075264,3471,1,511,0,0,"MORGENSTJERNE","LK 3552",30,5,10,2,3,0,"",
413770726,1501097406,18882561,72853319,0,0,0,0,0,"JINBAO19","000000",70,73,16,10,5,50,"IO:#       3XV]",307230
667005247,1501098705,28102765,19174025,3361,0,283,5,8307947,"TAHA-Y","9LD2547",70,0,0,0,0,60,"OKTYABRSK",505118
238430040,1501098799,27089679,8095291,2705,82,511,7,0,"PARIS","9AA4761",0,0,0,0,0,0,"",1596
538003924,1501098710,33236316,6600263,1454,127,146,0,9423750,"FAIRCHEM EAGLE","V7UB6",82,127,30,7,20,82,"KARLSHAMN(SEKAN)",515136
412560000,1501098506,23380660,72996370,1960,0,326,5,9270294,"HUA HAI 6","BPRM",80,154,34,25,6,75,"DALIAN",500672
319073100,1501098199,-15471250,-28952779,2575,1,98,1,9711286,"NEMEA","ZGEI8",70,171,29,19,13,97,"BR PNG",508032
538070939,1501098523,15654373,-48110370,20,1,511,0,0,"M\Y SECOND LOVE","",0,0,0,0,0,0,"",
248551000,1501098610,22774827,14148462,3196,0,143,5,9531442,"ADELE","9HA2408",80,69,19,9,4,48,"PERAMA",506654
257018640,1501098524,42170725,18598335,3381,0,511,0,0,"JOHN ANDREAS  F-1-TN","",0,0,0,0,0,0,"",
477439500,1501098717,18808974,73041754,0,0,138,5,9715488,"HERUN ZHEJIANG","VRQD3",70,251,41,27,18,0,"CHANGXINGDAO",679104
259827000,1501098715,36240835,3128933,3273,0,343,5,9659062,"FAR SIGMA","LGPE",52,28,59,12,10,72,"SKARHOLMEN",508992
431003752,1501098159,20801781,80900661,1452,124,146,0,0,"SHINKYO MARU NO.3","JD3397",70,47,8,3,6,30,">JP OSA",513438
477995224,1501098788,13386946,68494669,2655,0,511,15,0,"PILOT30","VRS4606",50,4,10,2,3,0,"",1596
413450390,1501098561,18222426,73574173,36,99,356,0,9661429,"GUANG HUI 636","BKQZ6",80,80,13,5,13,45,"LAN SHAN",517568
305981000,1501098629,34285639,-1249996,1,0,102,5,9325130,"LISA LEHMANN","V2GL4",70,81,9,11,4,38,"ABERDEEN",512350
412322210,1501098536,22603040,72155870,430,0,89,5,0,"SHENG LI 614","BBBU2",80,51,23,10,2,40,"LONG KOU",499776
412568000,1501098696,22587670,72181930,1500,0,357,5,0,"XIN SHI JI 168","BRSJ",70,176,23,12,20,127,"LONG KOU",508096
372604000,1501098727,22589020,72181810,180,0,356,5,9284348,"CK GLORY","3EJS",70,158,29,10,21,113,"LONG KOU",508544
371748000,1501098104,23368206,70657664,2896,0,289,5,9353424,"OUTSAILING3","3EEA8",70,66,15,7,7,34,">CN TXG",512000
244010528,1501098455,33356376,7605982,1363,0,511,0,0,"UTKOMST","PC3761",36,8,5,1,3,0,"",
